contract_id,contract_version,source_sha256,city,cluster,wetland,start_year,end_year,start_value,end_value,absolute_change,relative_change_rate,relative_change_status,slope_per_year,slope_status,observations,direction,period,method,cluster_absolute_change_percentile,national_absolute_change_percentile,cluster_relative_change_rate_percentile,national_relative_change_rate_percentile,cluster_slope_per_year_percentile,national_slope_per_year_percentile,cluster_reference_n,national_reference_n
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Chaozhou,HX,Salt_Marsh,2001,2022,0.117044605269608,0.135735320818015,0.01869071554840701,0.1596888255153121,computed,-0.0018712889572568715,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.222222,0.132075,0.333333,0.196078,0.222222,0.132075,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Fuzhou,HX,Salt_Marsh,2001,2022,22.4559049063841,27.8638340570696,5.407929150685501,0.2408243699477038,computed,0.24628301342846895,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.888889,0.811321,0.555556,0.27451,0.888889,0.754717,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Jieyang,HX,Salt_Marsh,2001,2022,1.0260976875,1.19100715527344,0.16490946777343995,0.1607151734014993,computed,0.010004922573647509,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.333333,0.188679,0.444444,0.215686,0.333333,0.264151,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Ningde,HX,Salt_Marsh,2001,2022,4.98647137622549,7.71873612439875,2.73226474817326,0.5479355123144111,computed,0.1876328319748198,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.666667,0.641509,0.777778,0.470588,0.777778,0.698113,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Putian,HX,Salt_Marsh,2001,2022,1.68251662961091,1.88798159132966,0.20546496171875006,0.12211764098062128,computed,0.02243457878447953,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.444444,0.207547,0.222222,0.176471,0.444444,0.339623,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Quanzhou,HX,Salt_Marsh,2001,2022,0.394584146599265,3.59897823510263,3.2043940885033653,8.12093976942695,computed,0.1541173162500796,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.777778,0.716981,0.888889,0.921569,0.666667,0.660377,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Shantou,HX,Salt_Marsh,2001,2022,11.7391546733571,9.6848590211895,-2.0542956521676015,-0.17499519423063578,computed,-0.002563777643439977,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.111111,0.018868,0.111111,0.039216,0.111111,0.113208,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Xiamen,HX,Salt_Marsh,2001,2022,0.178565625742953,1.71613706940104,1.537571443658087,8.610679895756848,computed,0.08067387781758288,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.555556,0.584906,1.0,0.941176,0.555556,0.584906,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Zhangzhou,HX,Salt_Marsh,2001,2022,16.0264940556142,22.9329438145527,6.9064497589385,0.4309395264474028,computed,0.4157639944052148,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,1.0,0.867925,0.666667,0.372549,1.0,0.886792,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Dongguan,PRD,Salt_Marsh,2001,2022,1.11566614672564,1.35633649070159,0.2406703439759501,0.2157189627759986,computed,0.01095244830084975,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.333333,0.245283,0.333333,0.254902,0.333333,0.283019,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Guangzhou,PRD,Salt_Marsh,2001,2022,2.92227913304228,3.40199635186121,0.47971721881893004,0.16415858888863696,computed,0.027822119185082286,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.555556,0.339623,0.222222,0.235294,0.555556,0.396226,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Hong_Kong,PRD,Salt_Marsh,2001,2022,0.330753288756127,0.56368497243796,0.23293168368183303,0.7042460093377322,computed,0.00836458107549439,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.222222,0.226415,0.777778,0.568627,0.222222,0.245283,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Huizhou,PRD,Salt_Marsh,2001,2022,0.0183600146484375,0.70603534342065,0.6876753287722125,37.455053383126575,computed,0.035401674590466746,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.777778,0.396226,1.0,1.0,0.777778,0.433962,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Jiangmen,PRD,Salt_Marsh,2001,2022,17.9945061556028,29.3997303018114,11.4052241462086,0.6338170132364233,computed,0.6948638766783602,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,1.0,0.943396,0.666667,0.490196,1.0,0.943396,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Shanwei,PRD,Salt_Marsh,2001,2022,0.784135472503064,1.0709700775314,0.2868346050283359,0.3657972570896735,computed,0.01711515674293797,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.444444,0.301887,0.444444,0.352941,0.444444,0.320755,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Shenzhen,PRD,Salt_Marsh,2001,2022,0.629837693121937,1.15352900911841,0.523691315996473,0.8314702687936557,computed,0.03446593568560115,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.666667,0.358491,0.888889,0.627451,0.666667,0.415094,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Zhongshan,PRD,Salt_Marsh,2001,2022,0.956936150827206,0.7997649489928,-0.15717120183440592,-0.1642441888087749,computed,-0.009287244939985333,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.111111,0.075472,0.111111,0.058824,0.111111,0.075472,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Zhuhai,PRD,Salt_Marsh,2001,2022,1.91184639748774,2.77838735636489,0.86654095887715,0.45324821074319954,computed,0.05826850864677472,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.888889,0.415094,0.555556,0.411765,0.888889,0.471698,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Hangzhou,YRD,Salt_Marsh,2001,2022,0.0774728984375,0.331455567792586,0.253982669355086,3.278342161936569,computed,0.0030784090255497553,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.272727,0.264151,0.909091,0.803922,0.272727,0.188679,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Jiaxing,YRD,Salt_Marsh,2001,2022,3.05186555078125,5.01964092723268,1.9677753764514296,0.6447778723239288,computed,0.10561700436258221,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.545455,0.603774,0.363636,0.509804,0.545455,0.622642,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Lianyungang,YRD,Salt_Marsh,2001,2022,4.31913156689453,5.84105060764975,1.52191904075522,0.35236690922325503,computed,0.07936782250850388,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.454545,0.566038,0.272727,0.333333,0.454545,0.566038,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Nantong,YRD,Salt_Marsh,2001,2022,5.05158163006281,9.48643200915671,4.4348503790939,0.8779132366586658,computed,0.30843672631906416,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.636364,0.735849,0.545455,0.647059,0.909091,0.849057,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Ningbo,YRD,Salt_Marsh,2001,2022,3.12174542606464,8.52430219420956,5.402556768144919,1.7306205442112346,computed,0.29460538220867516,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.727273,0.773585,0.818182,0.745098,0.818182,0.811321,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Shanghai_Shi,YRD,Salt_Marsh,2001,2022,5.69481474255131,11.102060829002,5.407246086450689,0.949503422130324,computed,0.2064736113482752,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.818182,0.792453,0.636364,0.686275,0.636364,0.716981,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Shaoxing,YRD,Salt_Marsh,2001,2022,1.2178797764591,1.32218106922488,0.10430129276578004,0.08564169861579336,computed,-0.03562066705168645,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.181818,0.169811,0.181818,0.137255,0.181818,0.037736,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Taizhou,YRD,Salt_Marsh,2001,2022,8.44719110105315,14.242087571201,5.794896470147851,0.6860146054261013,computed,0.28170937427191345,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.909091,0.830189,0.454545,0.54902,0.727273,0.792453,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Wenzhou,YRD,Salt_Marsh,2001,2022,6.18014877761182,15.451614872706,9.27146609509418,1.5002011163033733,computed,0.5228962930823314,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,1.0,0.924528,0.727273,0.72549,1.0,0.924528,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Yancheng,YRD,Salt_Marsh,2001,2022,10.6056751883846,9.18224840408625,-1.42342678429835,-0.134213688333327,computed,-0.0895510171519644,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.090909,0.037736,0.090909,0.078431,0.090909,0.018868,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Zhoushan,YRD,Salt_Marsh,2001,2022,0.125243727799479,1.11150081668964,0.9862570888901611,7.874702439943373,computed,0.06570870432634873,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.363636,0.471698,1.0,0.901961,0.363636,0.528302,11,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Beihai,BBG,Tidal_Flat,2001,2022,11.8590202982,9.25730312305836,-2.6017171751416406,-0.21938719301598103,computed,-0.11369408428008107,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.857143,0.622642,0.428571,0.45098,0.857143,0.660377,7,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Fangchenggang,BBG,Tidal_Flat,2001,2022,18.4327375239967,13.1763767949985,-5.2563607289981995,-0.28516441044935376,computed,-0.25970845340849114,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.571429,0.377358,0.285714,0.392157,0.571429,0.396226,7,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Hainan_Sheng,BBG,Tidal_Flat,2001,2022,48.8346724789598,40.066320103508,-8.768352375451805,-0.17955178012568038,computed,-0.8274488420461429,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.428571,0.207547,0.571429,0.509804,0.285714,0.132075,7,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Maoming,BBG,Tidal_Flat,2001,2022,3.00671960245481,2.49690509339001,-0.5098145090648001,-0.1695583813830084,computed,-0.03693875539017829,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,1.0,0.698113,0.714286,0.568627,1.0,0.716981,7,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Qinzhou,BBG,Tidal_Flat,2001,2022,20.6236051022174,7.29404576204043,-13.32955934017697,-0.6463253768733095,computed,-0.7295600685866008,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.285714,0.150943,0.142857,0.019608,0.428571,0.150943,7,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Yangjiang,BBG,Tidal_Flat,2001,2022,27.4874221716069,24.3526824440909,-3.1347397275160027,-0.11404269588997794,computed,-0.24378715653024563,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.714286,0.584906,1.0,0.666667,0.714286,0.433962,7,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Zhanjiang,BBG,Tidal_Flat,2001,2022,108.013857290963,93.4508055647064,-14.563051726256603,-0.13482577228056297,computed,-1.1078016376639288,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.142857,0.113208,0.857143,0.627451,0.142857,0.113208,7,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Binzhou,BYS,Tidal_Flat,2001,2022,11.8926363701995,11.642177582441,-0.2504587877585003,-0.021059988715882917,computed,-0.007496091953576148,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.764706,0.754717,0.823529,0.784314,0.764706,0.792453,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Cangzhou,BYS,Tidal_Flat,2001,2022,0.992279215418199,1.029419022482,0.037139807063800934,0.037428786662782466,computed,0.014446012868002766,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.941176,0.867925,0.941176,0.882353,0.882353,0.924528,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Dalian,BYS,Tidal_Flat,2001,2022,295.564036360796,187.407418717862,-108.15661764293404,-0.36593294290685247,computed,-6.1046742172126365,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.058824,0.018868,0.235294,0.176471,0.058824,0.018868,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Dandong,BYS,Tidal_Flat,2001,2022,69.7311149788248,66.1465148990357,-3.584600079789112,-0.051406034176818265,computed,-0.14454988528140006,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.529412,0.528302,0.764706,0.764706,0.647059,0.603774,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Dongying,BYS,Tidal_Flat,2001,2022,138.938139723932,96.5050317832276,-42.43310794070442,-0.3054100769235745,computed,-2.1253183791704737,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.176471,0.056604,0.470588,0.333333,0.176471,0.056604,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Huludao,BYS,Tidal_Flat,2001,2022,25.6301094703298,18.0149405388615,-7.6151689314683,-0.29711808060296635,computed,-0.5788433791600771,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.352941,0.245283,0.529412,0.372549,0.352941,0.207547,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Jinzhou,BYS,Tidal_Flat,2001,2022,13.1906330369639,9.06975779608421,-4.120875240879691,-0.3124092095756002,computed,-0.23414211203672938,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.470588,0.509434,0.411765,0.294118,0.470588,0.45283,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Panjin,BYS,Tidal_Flat,2001,2022,73.5464236693474,50.2625152573906,-23.2839084119568,-0.31658790802170633,computed,-1.435868099940657,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.235294,0.075472,0.352941,0.27451,0.235294,0.075472,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Qingdao,BYS,Tidal_Flat,2001,2022,18.4149899895795,15.1932214952742,-3.2217684943052998,-0.17495358379930717,computed,-0.1571957593626359,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.647059,0.566038,0.647059,0.529412,0.529412,0.566038,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Qinhuangdao,BYS,Tidal_Flat,2001,2022,7.26992762124693,8.42515421372549,1.1552265924785594,0.1589048272093273,computed,0.09850161730933689,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,1.0,0.981132,1.0,0.960784,0.941176,0.962264,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Rizhao,BYS,Tidal_Flat,2001,2022,0.30491427053079,0.226122062605316,-0.078792207925474,-0.25840774125892424,computed,-0.0015808600361607338,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.882353,0.792453,0.588235,0.411765,0.823529,0.811321,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Tangshan,BYS,Tidal_Flat,2001,2022,17.0229887566273,10.5723827947726,-6.4506059618546985,-0.3789349833966954,computed,-0.28555548608680925,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.411765,0.339623,0.176471,0.137255,0.411765,0.358491,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Tianjin_Shi,BYS,Tidal_Flat,2001,2022,4.7850797738243,2.81407422743758,-1.9710055463867202,-0.4119065176653191,computed,0.10033270535718701,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.705882,0.641509,0.058824,0.098039,1.0,0.981132,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Weifang,BYS,Tidal_Flat,2001,2022,241.831835745165,164.772420805368,-77.059414939797,-0.3186487614517381,computed,-3.607275297731975,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.117647,0.037736,0.294118,0.235294,0.117647,0.037736,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Weihai,BYS,Tidal_Flat,2001,2022,20.5889885363626,17.3428337482939,-3.2461547880687007,-0.15766460709498215,computed,-0.15412997244341387,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.588235,0.54717,0.705882,0.588235,0.588235,0.584906,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Yantai,BYS,Tidal_Flat,2001,2022,53.3819531994335,32.9671842193934,-20.414768980040094,-0.38242828814770197,computed,-1.2517150923733313,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.294118,0.09434,0.117647,0.117647,0.294118,0.09434,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Yingkou,BYS,Tidal_Flat,2001,2022,13.80544896803,13.6872258938687,-0.11822307416129973,-0.008563508107202822,computed,-0.06393468742395454,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.823529,0.773585,0.882353,0.823529,0.705882,0.679245,17,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Chaozhou,HX,Tidal_Flat,2001,2022,3.08057635600874,3.42976471071538,0.3491883547066399,0.11335163110810073,computed,0.002581332218360053,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.888889,0.924528,0.888889,0.941176,1.0,0.886792,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Fuzhou,HX,Tidal_Flat,2001,2022,58.188395001915,53.0896537736252,-5.098741228289796,-0.08762470984329428,computed,-0.4237633310292649,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.333333,0.415094,0.555556,0.705882,0.222222,0.264151,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Jieyang,HX,Tidal_Flat,2001,2022,0.463789169301471,0.465923605533854,0.0021344362323829635,0.004602169204592923,computed,-0.0006076317217981536,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.777778,0.849057,0.777778,0.843137,0.888889,0.830189,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Ningde,HX,Tidal_Flat,2001,2022,53.325096135279,46.7159564792665,-6.609139656012495,-0.12394051084776193,computed,-0.16211033949319537,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.222222,0.320755,0.444444,0.647059,0.555556,0.54717,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Putian,HX,Tidal_Flat,2001,2022,17.5081806459636,14.8827214823146,-2.6254591636489977,-0.14995613860394347,computed,-0.11400217018818819,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.666667,0.603774,0.333333,0.607843,0.666667,0.641509,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Quanzhou,HX,Tidal_Flat,2001,2022,34.8223129649472,27.9112689739316,-6.911043991015603,-0.1984659662892695,computed,-0.35704461795010384,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.111111,0.264151,0.222222,0.490196,0.333333,0.301887,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Shantou,HX,Tidal_Flat,2001,2022,5.24921224706648,6.10439780122548,0.8551855541590001,0.16291693189524203,computed,-0.025473003510832808,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,1.0,0.962264,1.0,0.980392,0.777778,0.754717,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Xiamen,HX,Tidal_Flat,2001,2022,10.7992673245634,5.87954799807752,-4.919719326485881,-0.4555604726346357,computed,-0.27614564630298405,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.555556,0.45283,0.111111,0.078431,0.444444,0.377358,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Zhangzhou,HX,Tidal_Flat,2001,2022,62.8718790627066,57.8041495535577,-5.067729509148897,-0.08060407267443828,computed,-0.7178428431793478,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.444444,0.433962,0.666667,0.72549,0.111111,0.169811,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Dongguan,PRD,Tidal_Flat,2001,2022,2.17878535261183,2.35417374505591,0.17538839244408022,0.08049824285528287,computed,0.0031119629586808194,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.777778,0.90566,0.777778,0.901961,0.777778,0.90566,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Guangzhou,PRD,Tidal_Flat,2001,2022,3.5946913139208,2.50175274252451,-1.09293857139629,-0.3040423991800844,computed,-0.02758180669867975,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.222222,0.660377,0.222222,0.352941,0.555556,0.735849,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Hong_Kong,PRD,Tidal_Flat,2001,2022,17.4099845398897,17.9832571426049,0.5732726027151998,0.0329278065354808,computed,-0.1331122481588622,computed,22,increase,2001-2022,deterministic endpoint change and centered OLS slope,0.888889,0.943396,0.666667,0.862745,0.333333,0.622642,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Huizhou,PRD,Tidal_Flat,2001,2022,16.0653609933632,15.7630025795917,-0.3023584137715005,-0.018820517876716777,computed,-0.19382906547222012,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.555556,0.735849,0.555556,0.803922,0.222222,0.490566,9,53
coastal-wetland-evidence-contract,1.0.0,a4cf9efdecf6735f87d398acc56604e66df26e62f1a2f1e96fafd7791aa3bcc6,Jiangmen,PRD,Tidal_Flat,2001,2022,26.5343586749272,17.5172923974916,-9.0170662774356,-0.33982604923313975,computed,-0.3559124240541761,computed,22,decrease,2001-2022,deterministic endpoint change and centered OLS slope,0.111111,0.188679,0.111111,0.215686,0.111111,0.320755,9,53
